id;test;ctrl;valence;time;q1;q2;q3;q4;q5;q6;q7;q8;q9;q10;q11;q12;age;gender;income;work;car;edu;device;day;hour
3;5;7;5;8845;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;4;6;2;1736;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;2;5;5;1397;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;4;5;5;1452;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;6;7;4;2032;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;5;7;3;1851;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;1;7;3;2146;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;2;7;3;1585;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;6;5;5;2370;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
4;5;6;2;2853;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;1;5;5;1774;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;1;6;1;2191;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;2;5;5;1368;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;2;6;1;1474;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;6;6;1;1282;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;6;5;5;1495;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;5;6;1;2246;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;6;7;1;1710;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
